 3362: 0.304173, 0.355127 avg loss, 0.001000 rate, 4.315000 seconds, 215168 images
 3363: 0.397130, 0.359327 avg loss, 0.001000 rate, 4.320000 seconds, 215232 images
 3364: 0.542903, 0.377685 avg loss, 0.001000 rate, 4.331000 seconds, 215296 images
 3365: 0.293612, 0.369277 avg loss, 0.001000 rate, 4.349000 seconds, 215360 images
 3366: 0.418646, 0.374214 avg loss, 0.001000 rate, 4.335000 seconds, 215424 images
 3367: 0.377414, 0.374534 avg loss, 0.001000 rate, 4.340000 seconds, 215488 images
 3368: 0.346340, 0.371715 avg loss, 0.001000 rate, 4.326000 seconds, 215552 images
 3369: 0.501353, 0.384679 avg loss, 0.001000 rate, 4.322000 seconds, 215616 images
 3370: 0.488846, 0.395095 avg loss, 0.001000 rate, 4.335000 seconds, 215680 images
 3371: 0.287925, 0.384378 avg loss, 0.001000 rate, 7.547000 seconds, 215744 images
 3372: 0.552294, 0.401170 avg loss, 0.001000 rate, 7.543000 seconds, 215808 images
 3373: 0.357293, 0.396782 avg loss, 0.001000 rate, 7.542000 seconds, 215872 images
 3374: 0.444273, 0.401531 avg loss, 0.001000 rate, 7.536000 seconds, 215936 images
 3375: 0.334646, 0.394843 avg loss, 0.001000 rate, 7.530000 seconds, 216000 images
 3376: 0.385225, 0.393881 avg loss, 0.001000 rate, 7.532000 seconds, 216064 images
 3377: 0.366260, 0.391119 avg loss, 0.001000 rate, 7.537000 seconds, 216128 images
 3378: 0.447555, 0.396762 avg loss, 0.001000 rate, 7.541000 seconds, 216192 images
 3379: 0.413293, 0.398416 avg loss, 0.001000 rate, 7.539000 seconds, 216256 images
 3380: 0.320416, 0.390616 avg loss, 0.001000 rate, 7.526000 seconds, 216320 images
 3381: 0.561177, 0.407672 avg loss, 0.001000 rate, 12.140000 seconds, 216384 images
 3382: 0.284405, 0.395345 avg loss, 0.001000 rate, 12.077000 seconds, 216448 images
 3383: 0.448430, 0.400654 avg loss, 0.001000 rate, 12.093000 seconds, 216512 images
 3384: 0.452402, 0.405828 avg loss, 0.001000 rate, 12.108000 seconds, 216576 images
 3385: 0.409183, 0.406164 avg loss, 0.001000 rate, 12.109000 seconds, 216640 images
 3386: 0.377173, 0.403265 avg loss, 0.001000 rate, 12.140000 seconds, 216704 images
 3387: 0.414763, 0.404415 avg loss, 0.001000 rate, 12.155000 seconds, 216768 images
 3388: 0.436584, 0.407632 avg loss, 0.001000 rate, 12.108000 seconds, 216832 images
 3389: 0.331011, 0.399969 avg loss, 0.001000 rate, 12.015000 seconds, 216896 images
 3390: 0.463061, 0.406279 avg loss, 0.001000 rate, 12.154000 seconds, 216960 images
 3391: 0.390438, 0.404695 avg loss, 0.001000 rate, 4.801000 seconds, 217024 images
 3392: 0.391574, 0.403382 avg loss, 0.001000 rate, 4.783000 seconds, 217088 images
 3393: 0.275107, 0.390555 avg loss, 0.001000 rate, 4.784000 seconds, 217152 images
 3394: 0.367081, 0.388208 avg loss, 0.001000 rate, 4.778000 seconds, 217216 images
 3395: 0.450611, 0.394448 avg loss, 0.001000 rate, 4.783000 seconds, 217280 images
 3396: 0.411811, 0.396184 avg loss, 0.001000 rate, 4.785000 seconds, 217344 images
 3397: 0.319239, 0.388490 avg loss, 0.001000 rate, 4.785000 seconds, 217408 images
 3398: 0.401047, 0.389746 avg loss, 0.001000 rate, 4.786000 seconds, 217472 images
 3399: 0.299051, 0.380676 avg loss, 0.001000 rate, 4.784000 seconds, 217536 images
 3400: 0.438248, 0.386433 avg loss, 0.001000 rate, 4.776000 seconds, 217600 images
 3401: 0.522277, 0.400018 avg loss, 0.001000 rate, 11.358000 seconds, 217664 images
 3402: 0.406388, 0.400655 avg loss, 0.001000 rate, 11.279000 seconds, 217728 images
 3403: 0.428708, 0.403460 avg loss, 0.001000 rate, 11.296000 seconds, 217792 images
 3404: 0.445259, 0.407640 avg loss, 0.001000 rate, 11.281000 seconds, 217856 images
 3405: 0.311078, 0.397984 avg loss, 0.001000 rate, 11.327000 seconds, 217920 images
 3406: 0.456060, 0.403791 avg loss, 0.001000 rate, 11.375000 seconds, 217984 images
 3407: 0.400960, 0.403508 avg loss, 0.001000 rate, 11.265000 seconds, 218048 images
 3408: 0.526875, 0.415845 avg loss, 0.001000 rate, 11.390000 seconds, 218112 images
 3409: 0.493175, 0.423578 avg loss, 0.001000 rate, 11.265000 seconds, 218176 images
 3410: 0.363292, 0.417549 avg loss, 0.001000 rate, 11.311000 seconds, 218240 images
 3411: 0.414261, 0.417221 avg loss, 0.001000 rate, 4.789000 seconds, 218304 images
 3412: 0.315270, 0.407025 avg loss, 0.001000 rate, 4.783000 seconds, 218368 images
 3413: 0.406951, 0.407018 avg loss, 0.001000 rate, 4.782000 seconds, 218432 images
 3414: 0.279385, 0.394255 avg loss, 0.001000 rate, 4.777000 seconds, 218496 images
 3415: 0.368056, 0.391635 avg loss, 0.001000 rate, 4.770000 seconds, 218560 images
 3416: 0.324137, 0.384885 avg loss, 0.001000 rate, 4.782000 seconds, 218624 images
 3417: 0.275718, 0.373968 avg loss, 0.001000 rate, 4.793000 seconds, 218688 images
 3418: 0.312998, 0.367871 avg loss, 0.001000 rate, 4.784000 seconds, 218752 images
 3419: 0.323732, 0.363457 avg loss, 0.001000 rate, 4.783000 seconds, 218816 images
 3420: 0.336272, 0.360739 avg loss, 0.001000 rate, 4.780000 seconds, 218880 images
 3421: 0.499927, 0.374658 avg loss, 0.001000 rate, 6.981000 seconds, 218944 images
 3422: 0.620962, 0.399288 avg loss, 0.001000 rate, 7.004000 seconds, 219008 images
 3423: 0.842729, 0.443632 avg loss, 0.001000 rate, 6.982000 seconds, 219072 images
 3424: 0.410574, 0.440326 avg loss, 0.001000 rate, 6.992000 seconds, 219136 images
 3425: 0.424051, 0.438699 avg loss, 0.001000 rate, 6.986000 seconds, 219200 images
 3426: 0.356510, 0.430480 avg loss, 0.001000 rate, 6.983000 seconds, 219264 images
 3427: 0.399850, 0.427417 avg loss, 0.001000 rate, 7.004000 seconds, 219328 images
 3428: 0.372958, 0.421971 avg loss, 0.001000 rate, 6.995000 seconds, 219392 images
 3429: 0.300409, 0.409815 avg loss, 0.001000 rate, 6.985000 seconds, 219456 images
 3430: 0.337952, 0.402629 avg loss, 0.001000 rate, 6.983000 seconds, 219520 images
 3431: 0.357579, 0.398124 avg loss, 0.001000 rate, 6.986000 seconds, 219584 images
 3432: 0.329027, 0.391214 avg loss, 0.001000 rate, 6.990000 seconds, 219648 images
 3433: 0.554837, 0.407576 avg loss, 0.001000 rate, 7.003000 seconds, 219712 images
 3434: 0.340834, 0.400902 avg loss, 0.001000 rate, 6.995000 seconds, 219776 images
 3435: 0.453111, 0.406123 avg loss, 0.001000 rate, 6.993000 seconds, 219840 images
 3436: 0.324350, 0.397946 avg loss, 0.001000 rate, 6.968000 seconds, 219904 images
 3437: 0.388726, 0.397024 avg loss, 0.001000 rate, 6.991000 seconds, 219968 images
 3438: 0.390346, 0.396356 avg loss, 0.001000 rate, 6.999000 seconds, 220032 images
 3439: 0.457493, 0.402470 avg loss, 0.001000 rate, 7.006000 seconds, 220096 images
 3440: 0.451207, 0.407343 avg loss, 0.001000 rate, 6.984000 seconds, 220160 images
 3441: 0.516660, 0.418275 avg loss, 0.001000 rate, 11.358000 seconds, 220224 images
 3442: 0.370888, 0.413536 avg loss, 0.001000 rate, 11.358000 seconds, 220288 images
 3443: 0.353506, 0.407533 avg loss, 0.001000 rate, 11.358000 seconds, 220352 images
 3444: 0.369297, 0.403710 avg loss, 0.001000 rate, 11.374000 seconds, 220416 images
 3445: 0.394154, 0.402754 avg loss, 0.001000 rate, 11.359000 seconds, 220480 images
 3446: 0.341249, 0.396604 avg loss, 0.001000 rate, 11.358000 seconds, 220544 images
 3447: 0.429593, 0.399903 avg loss, 0.001000 rate, 11.312000 seconds, 220608 images
 3448: 0.460917, 0.406004 avg loss, 0.001000 rate, 11.359000 seconds, 220672 images
 3449: 0.463384, 0.411742 avg loss, 0.001000 rate, 11.390000 seconds, 220736 images
 3450: 0.387938, 0.409362 avg loss, 0.001000 rate, 11.359000 seconds, 220800 images
 3451: 0.383678, 0.406793 avg loss, 0.001000 rate, 12.062000 seconds, 220864 images
 3452: 0.355940, 0.401708 avg loss, 0.001000 rate, 12.124000 seconds, 220928 images
 3453: 0.323302, 0.393867 avg loss, 0.001000 rate, 12.093000 seconds, 220992 images
 3454: 0.442145, 0.398695 avg loss, 0.001000 rate, 12.123000 seconds, 221056 images
 3455: 0.351154, 0.393941 avg loss, 0.001000 rate, 12.046000 seconds, 221120 images
 3456: 0.259923, 0.380539 avg loss, 0.001000 rate, 12.093000 seconds, 221184 images
 3457: 0.450998, 0.387585 avg loss, 0.001000 rate, 12.124000 seconds, 221248 images
 3458: 0.453551, 0.394182 avg loss, 0.001000 rate, 12.092000 seconds, 221312 images
 3459: 0.278943, 0.382658 avg loss, 0.001000 rate, 12.047000 seconds, 221376 images
 3460: 0.384960, 0.382888 avg loss, 0.001000 rate, 12.077000 seconds, 221440 images
 3461: 0.335863, 0.378186 avg loss, 0.001000 rate, 6.989000 seconds, 221504 images
 3462: 0.513804, 0.391747 avg loss, 0.001000 rate, 6.991000 seconds, 221568 images
 3463: 0.275797, 0.380152 avg loss, 0.001000 rate, 7.002000 seconds, 221632 images
 3464: 0.516118, 0.393749 avg loss, 0.001000 rate, 6.994000 seconds, 221696 images
 3465: 0.408787, 0.395253 avg loss, 0.001000 rate, 6.991000 seconds, 221760 images
 3466: 0.319009, 0.387628 avg loss, 0.001000 rate, 6.986000 seconds, 221824 images
 3467: 0.332269, 0.382092 avg loss, 0.001000 rate, 6.984000 seconds, 221888 images
 3468: 0.429612, 0.386844 avg loss, 0.001000 rate, 6.993000 seconds, 221952 images
 3469: 0.389942, 0.387154 avg loss, 0.001000 rate, 6.988000 seconds, 222016 images
 3470: 0.241062, 0.372545 avg loss, 0.001000 rate, 6.979000 seconds, 222080 images
 3471: 0.430119, 0.378302 avg loss, 0.001000 rate, 8.176000 seconds, 222144 images
 3472: 0.453156, 0.385788 avg loss, 0.001000 rate, 8.196000 seconds, 222208 images
 3473: 0.314192, 0.378628 avg loss, 0.001000 rate, 8.160000 seconds, 222272 images
 3474: 0.379983, 0.378763 avg loss, 0.001000 rate, 8.156000 seconds, 222336 images
 3475: 0.339277, 0.374815 avg loss, 0.001000 rate, 8.158000 seconds, 222400 images
 3476: 0.339765, 0.371310 avg loss, 0.001000 rate, 8.166000 seconds, 222464 images
 3477: 0.331830, 0.367362 avg loss, 0.001000 rate, 8.162000 seconds, 222528 images
 3478: 0.390696, 0.369695 avg loss, 0.001000 rate, 8.166000 seconds, 222592 images
 3479: 0.391304, 0.371856 avg loss, 0.001000 rate, 8.167000 seconds, 222656 images
 3480: 0.265112, 0.361182 avg loss, 0.001000 rate, 8.153000 seconds, 222720 images
 3481: 0.436452, 0.368709 avg loss, 0.001000 rate, 7.006000 seconds, 222784 images
 3482: 0.442681, 0.376106 avg loss, 0.001000 rate, 7.000000 seconds, 222848 images
 3483: 0.349051, 0.373401 avg loss, 0.001000 rate, 7.009000 seconds, 222912 images
 3484: 0.399329, 0.375993 avg loss, 0.001000 rate, 7.028000 seconds, 222976 images
 3485: 0.494992, 0.387893 avg loss, 0.001000 rate, 7.010000 seconds, 223040 images
 3486: 0.283739, 0.377478 avg loss, 0.001000 rate, 6.990000 seconds, 223104 images
 3487: 0.285519, 0.368282 avg loss, 0.001000 rate, 7.000000 seconds, 223168 images
 3488: 0.352932, 0.366747 avg loss, 0.001000 rate, 6.994000 seconds, 223232 images
 3489: 0.424845, 0.372557 avg loss, 0.001000 rate, 7.007000 seconds, 223296 images
 3490: 0.382198, 0.373521 avg loss, 0.001000 rate, 7.013000 seconds, 223360 images
 3491: 0.291216, 0.365290 avg loss, 0.001000 rate, 4.827000 seconds, 223424 images
 3492: 0.368825, 0.365644 avg loss, 0.001000 rate, 4.797000 seconds, 223488 images
 3493: 0.446456, 0.373725 avg loss, 0.001000 rate, 4.804000 seconds, 223552 images
 3494: 0.512864, 0.387639 avg loss, 0.001000 rate, 4.807000 seconds, 223616 images
 3495: 0.249572, 0.373832 avg loss, 0.001000 rate, 4.798000 seconds, 223680 images
 3496: 0.429385, 0.379388 avg loss, 0.001000 rate, 4.796000 seconds, 223744 images
 3497: 0.357480, 0.377197 avg loss, 0.001000 rate, 4.813000 seconds, 223808 images
 3498: 0.258495, 0.365327 avg loss, 0.001000 rate, 4.795000 seconds, 223872 images
 3499: 0.341622, 0.362956 avg loss, 0.001000 rate, 4.812000 seconds, 223936 images
 3500: 0.338181, 0.360479 avg loss, 0.001000 rate, 4.793000 seconds, 224000 images
 3501: 0.318320, 0.356263 avg loss, 0.001000 rate, 8.952000 seconds, 224064 images
 3502: 0.389580, 0.359594 avg loss, 0.001000 rate, 8.920000 seconds, 224128 images
 3503: 0.259043, 0.349539 avg loss, 0.001000 rate, 8.905000 seconds, 224192 images
 3504: 0.272929, 0.341878 avg loss, 0.001000 rate, 8.921000 seconds, 224256 images
 3505: 0.359833, 0.343674 avg loss, 0.001000 rate, 8.923000 seconds, 224320 images
 3506: 0.219471, 0.331253 avg loss, 0.001000 rate, 8.889000 seconds, 224384 images
 3507: 0.411743, 0.339302 avg loss, 0.001000 rate, 8.914000 seconds, 224448 images
 3508: 0.517678, 0.357140 avg loss, 0.001000 rate, 8.908000 seconds, 224512 images
 3509: 0.363501, 0.357776 avg loss, 0.001000 rate, 8.913000 seconds, 224576 images
 3510: 0.287794, 0.350778 avg loss, 0.001000 rate, 8.912000 seconds, 224640 images
 3511: 0.248998, 0.340600 avg loss, 0.001000 rate, 5.997000 seconds, 224704 images
 3512: 0.467490, 0.353289 avg loss, 0.001000 rate, 5.986000 seconds, 224768 images
 3513: 0.263949, 0.344355 avg loss, 0.001000 rate, 5.989000 seconds, 224832 images
 3514: 0.412755, 0.351195 avg loss, 0.001000 rate, 5.989000 seconds, 224896 images
 3515: 0.455706, 0.361646 avg loss, 0.001000 rate, 5.997000 seconds, 224960 images
 3516: 0.369913, 0.362473 avg loss, 0.001000 rate, 5.988000 seconds, 225024 images
 3517: 0.252410, 0.351466 avg loss, 0.001000 rate, 5.986000 seconds, 225088 images
 3518: 0.337314, 0.350051 avg loss, 0.001000 rate, 5.987000 seconds, 225152 images
 3519: 0.380942, 0.353140 avg loss, 0.001000 rate, 5.995000 seconds, 225216 images
 3520: 0.569110, 0.374737 avg loss, 0.001000 rate, 5.985000 seconds, 225280 images
 3521: 0.402919, 0.377555 avg loss, 0.001000 rate, 11.312000 seconds, 225344 images
 3522: 0.322906, 0.372091 avg loss, 0.001000 rate, 11.359000 seconds, 225408 images
 3523: 0.641052, 0.398987 avg loss, 0.001000 rate, 11.406000 seconds, 225472 images
 3524: 0.496626, 0.408751 avg loss, 0.001000 rate, 11.343000 seconds, 225536 images
 3525: 0.410017, 0.408877 avg loss, 0.001000 rate, 11.344000 seconds, 225600 images
 3526: 0.419591, 0.409949 avg loss, 0.001000 rate, 11.359000 seconds, 225664 images
 3527: 0.652023, 0.434156 avg loss, 0.001000 rate, 11.359000 seconds, 225728 images
 3528: 0.364546, 0.427195 avg loss, 0.001000 rate, 11.326000 seconds, 225792 images
 3529: 0.317373, 0.416213 avg loss, 0.001000 rate, 11.359000 seconds, 225856 images
 3530: 0.373142, 0.411906 avg loss, 0.001000 rate, 11.296000 seconds, 225920 images
 3531: 0.505412, 0.421256 avg loss, 0.001000 rate, 8.169000 seconds, 225984 images
 3532: 0.327884, 0.411919 avg loss, 0.001000 rate, 8.160000 seconds, 226048 images
 3533: 0.433514, 0.414079 avg loss, 0.001000 rate, 8.160000 seconds, 226112 images
 3534: 0.444040, 0.417075 avg loss, 0.001000 rate, 8.168000 seconds, 226176 images
 3535: 0.292746, 0.404642 avg loss, 0.001000 rate, 8.166000 seconds, 226240 images
 3536: 0.243490, 0.388527 avg loss, 0.001000 rate, 8.149000 seconds, 226304 images
 3537: 0.276459, 0.377320 avg loss, 0.001000 rate, 8.155000 seconds, 226368 images
 3538: 0.365177, 0.376106 avg loss, 0.001000 rate, 8.174000 seconds, 226432 images
 3539: 0.311931, 0.369688 avg loss, 0.001000 rate, 8.160000 seconds, 226496 images
 3540: 0.295687, 0.362288 avg loss, 0.001000 rate, 8.171000 seconds, 226560 images
 3541: 0.390506, 0.365110 avg loss, 0.001000 rate, 10.386000 seconds, 226624 images
 3542: 0.512517, 0.379851 avg loss, 0.001000 rate, 10.395000 seconds, 226688 images
 3543: 0.386031, 0.380469 avg loss, 0.001000 rate, 10.362000 seconds, 226752 images
 3544: 0.443235, 0.386745 avg loss, 0.001000 rate, 10.390000 seconds, 226816 images
 3545: 0.339181, 0.381989 avg loss, 0.001000 rate, 10.389000 seconds, 226880 images
 3546: 0.463551, 0.390145 avg loss, 0.001000 rate, 10.366000 seconds, 226944 images
 3547: 0.390903, 0.390221 avg loss, 0.001000 rate, 10.410000 seconds, 227008 images
 3548: 0.482302, 0.399429 avg loss, 0.001000 rate, 10.375000 seconds, 227072 images
 3549: 0.340439, 0.393530 avg loss, 0.001000 rate, 10.361000 seconds, 227136 images
 3550: 0.328571, 0.387034 avg loss, 0.001000 rate, 10.378000 seconds, 227200 images
 3551: 0.367373, 0.385068 avg loss, 0.001000 rate, 10.382000 seconds, 227264 images
 3552: 0.355369, 0.382098 avg loss, 0.001000 rate, 10.367000 seconds, 227328 images
 3553: 0.421210, 0.386009 avg loss, 0.001000 rate, 10.373000 seconds, 227392 images
 3554: 0.419511, 0.389359 avg loss, 0.001000 rate, 10.394000 seconds, 227456 images
 3555: 0.432709, 0.393694 avg loss, 0.001000 rate, 10.383000 seconds, 227520 images
 3556: 0.352473, 0.389572 avg loss, 0.001000 rate, 10.356000 seconds, 227584 images
 3557: 0.396365, 0.390251 avg loss, 0.001000 rate, 10.371000 seconds, 227648 images
 3558: 0.268166, 0.378043 avg loss, 0.001000 rate, 10.367000 seconds, 227712 images
 3559: 0.280305, 0.368269 avg loss, 0.001000 rate, 10.354000 seconds, 227776 images
 3560: 0.392280, 0.370670 avg loss, 0.001000 rate, 10.390000 seconds, 227840 images
 3561: 0.333780, 0.366981 avg loss, 0.001000 rate, 5.979000 seconds, 227904 images
 3562: 0.387351, 0.369018 avg loss, 0.001000 rate, 5.981000 seconds, 227968 images
 3563: 0.361006, 0.368217 avg loss, 0.001000 rate, 5.985000 seconds, 228032 images
 3564: 0.279544, 0.359350 avg loss, 0.001000 rate, 5.965000 seconds, 228096 images
 3565: 0.397096, 0.363124 avg loss, 0.001000 rate, 5.986000 seconds, 228160 images
 3566: 0.282394, 0.355051 avg loss, 0.001000 rate, 5.967000 seconds, 228224 images
 3567: 0.398367, 0.359383 avg loss, 0.001000 rate, 5.969000 seconds, 228288 images
 3568: 0.328900, 0.356335 avg loss, 0.001000 rate, 5.979000 seconds, 228352 images
 3569: 0.378949, 0.358596 avg loss, 0.001000 rate, 5.969000 seconds, 228416 images
 3570: 0.576972, 0.380434 avg loss, 0.001000 rate, 5.982000 seconds, 228480 images
 3571: 0.398274, 0.382218 avg loss, 0.001000 rate, 9.617000 seconds, 228544 images
 3572: 0.394589, 0.383455 avg loss, 0.001000 rate, 9.583000 seconds, 228608 images
 3573: 0.409350, 0.386044 avg loss, 0.001000 rate, 9.609000 seconds, 228672 images
 3574: 0.309634, 0.378403 avg loss, 0.001000 rate, 9.593000 seconds, 228736 images
 3575: 0.334514, 0.374014 avg loss, 0.001000 rate, 9.595000 seconds, 228800 images
 3576: 0.326857, 0.369299 avg loss, 0.001000 rate, 9.593000 seconds, 228864 images
 3577: 0.311678, 0.363537 avg loss, 0.001000 rate, 9.591000 seconds, 228928 images
 3578: 0.512500, 0.378433 avg loss, 0.001000 rate, 9.616000 seconds, 228992 images
 3579: 0.429504, 0.383540 avg loss, 0.001000 rate, 9.605000 seconds, 229056 images
 3580: 0.313244, 0.376510 avg loss, 0.001000 rate, 9.620000 seconds, 229120 images
 3581: 0.399062, 0.378765 avg loss, 0.001000 rate, 4.785000 seconds, 229184 images
 3582: 0.353694, 0.376258 avg loss, 0.001000 rate, 4.779000 seconds, 229248 images
 3583: 0.469768, 0.385609 avg loss, 0.001000 rate, 4.782000 seconds, 229312 images
 3584: 0.414769, 0.388525 avg loss, 0.001000 rate, 4.792000 seconds, 229376 images
 3585: 0.300948, 0.379768 avg loss, 0.001000 rate, 4.789000 seconds, 229440 images
 3586: 0.262098, 0.368001 avg loss, 0.001000 rate, 4.795000 seconds, 229504 images
 3587: 0.292488, 0.360449 avg loss, 0.001000 rate, 4.782000 seconds, 229568 images
 3588: 0.410822, 0.365487 avg loss, 0.001000 rate, 4.907000 seconds, 229632 images
 3589: 0.307611, 0.359699 avg loss, 0.001000 rate, 4.783000 seconds, 229696 images
 3590: 0.340606, 0.357790 avg loss, 0.001000 rate, 4.787000 seconds, 229760 images
 3591: 0.267338, 0.348744 avg loss, 0.001000 rate, 5.997000 seconds, 229824 images
 3592: 0.264950, 0.340365 avg loss, 0.001000 rate, 5.986000 seconds, 229888 images
 3593: 0.346609, 0.340989 avg loss, 0.001000 rate, 5.987000 seconds, 229952 images
 3594: 0.579662, 0.364857 avg loss, 0.001000 rate, 5.989000 seconds, 230016 images
 3595: 0.439853, 0.372356 avg loss, 0.001000 rate, 5.992000 seconds, 230080 images
 3596: 0.433133, 0.378434 avg loss, 0.001000 rate, 6.000000 seconds, 230144 images
 3597: 0.319245, 0.372515 avg loss, 0.001000 rate, 5.986000 seconds, 230208 images
 3598: 0.440868, 0.379350 avg loss, 0.001000 rate, 5.987000 seconds, 230272 images
 3599: 0.411575, 0.382573 avg loss, 0.001000 rate, 5.981000 seconds, 230336 images
 3600: 0.320924, 0.376408 avg loss, 0.001000 rate, 5.987000 seconds, 230400 images
 3601: 0.432270, 0.381994 avg loss, 0.001000 rate, 13.061000 seconds, 230464 images
 3602: 0.452416, 0.389036 avg loss, 0.001000 rate, 13.045000 seconds, 230528 images
 3603: 0.561394, 0.406272 avg loss, 0.001000 rate, 13.030000 seconds, 230592 images
 3604: 0.503544, 0.415999 avg loss, 0.001000 rate, 13.030000 seconds, 230656 images
 3605: 0.387851, 0.413184 avg loss, 0.001000 rate, 13.109000 seconds, 230720 images
 3606: 0.449566, 0.416823 avg loss, 0.001000 rate, 13.062000 seconds, 230784 images
 3607: 0.519626, 0.427103 avg loss, 0.001000 rate, 13.015000 seconds, 230848 images
 3608: 0.545621, 0.438955 avg loss, 0.001000 rate, 13.061000 seconds, 230912 images
 3609: 0.429089, 0.437968 avg loss, 0.001000 rate, 13.093000 seconds, 230976 images
 3610: 0.416087, 0.435780 avg loss, 0.001000 rate, 13.077000 seconds, 231040 images
 3611: 0.445161, 0.436718 avg loss, 0.001000 rate, 8.297000 seconds, 231104 images
 3612: 0.588801, 0.451926 avg loss, 0.001000 rate, 8.312000 seconds, 231168 images
 3613: 0.379989, 0.444733 avg loss, 0.001000 rate, 8.297000 seconds, 231232 images
 3614: 0.304796, 0.430739 avg loss, 0.001000 rate, 8.265000 seconds, 231296 images
 3615: 0.412687, 0.428934 avg loss, 0.001000 rate, 8.328000 seconds, 231360 images
 3616: 0.346235, 0.420664 avg loss, 0.001000 rate, 8.296000 seconds, 231424 images
 3617: 0.356217, 0.414219 avg loss, 0.001000 rate, 8.296000 seconds, 231488 images
 3618: 0.440039, 0.416801 avg loss, 0.001000 rate, 8.280000 seconds, 231552 images
 3619: 0.503483, 0.425469 avg loss, 0.001000 rate, 8.297000 seconds, 231616 images
 3620: 0.306878, 0.413610 avg loss, 0.001000 rate, 8.296000 seconds, 231680 images
 3621: 0.547225, 0.426972 avg loss, 0.001000 rate, 12.123000 seconds, 231744 images
 3622: 0.520264, 0.436301 avg loss, 0.001000 rate, 12.172000 seconds, 231808 images
 3623: 0.448460, 0.437517 avg loss, 0.001000 rate, 12.077000 seconds, 231872 images
 3624: 0.402240, 0.433989 avg loss, 0.001000 rate, 12.078000 seconds, 231936 images
 3625: 0.536354, 0.444226 avg loss, 0.001000 rate, 12.140000 seconds, 232000 images
 3626: 0.517533, 0.451556 avg loss, 0.001000 rate, 12.110000 seconds, 232064 images
 3627: 0.377759, 0.444177 avg loss, 0.001000 rate, 12.139000 seconds, 232128 images
 3628: 0.417587, 0.441518 avg loss, 0.001000 rate, 12.187000 seconds, 232192 images
 3629: 0.432235, 0.440589 avg loss, 0.001000 rate, 12.139000 seconds, 232256 images
 3630: 0.435942, 0.440125 avg loss, 0.001000 rate, 12.171000 seconds, 232320 images
 3631: 0.622789, 0.458391 avg loss, 0.001000 rate, 10.624000 seconds, 232384 images
 3632: 0.282250, 0.440777 avg loss, 0.001000 rate, 10.576000 seconds, 232448 images
 3633: 0.322434, 0.428943 avg loss, 0.001000 rate, 10.608000 seconds, 232512 images
 3634: 0.479500, 0.433998 avg loss, 0.001000 rate, 10.593000 seconds, 232576 images
 3635: 0.360324, 0.426631 avg loss, 0.001000 rate, 10.577000 seconds, 232640 images
 3636: 0.390679, 0.423036 avg loss, 0.001000 rate, 10.609000 seconds, 232704 images
 3637: 0.381158, 0.418848 avg loss, 0.001000 rate, 10.546000 seconds, 232768 images
 3638: 0.510782, 0.428041 avg loss, 0.001000 rate, 10.609000 seconds, 232832 images
 3639: 0.333982, 0.418635 avg loss, 0.001000 rate, 10.578000 seconds, 232896 images
 3640: 0.538464, 0.430618 avg loss, 0.001000 rate, 10.624000 seconds, 232960 images
 3641: 0.493387, 0.436895 avg loss, 0.001000 rate, 6.442000 seconds, 233024 images
 3642: 0.477973, 0.441003 avg loss, 0.001000 rate, 6.438000 seconds, 233088 images
 3643: 0.340640, 0.430967 avg loss, 0.001000 rate, 6.419000 seconds, 233152 images
 3644: 0.515293, 0.439399 avg loss, 0.001000 rate, 6.441000 seconds, 233216 images
 3645: 0.290696, 0.424529 avg loss, 0.001000 rate, 6.429000 seconds, 233280 images
 3646: 0.239808, 0.406057 avg loss, 0.001000 rate, 6.425000 seconds, 233344 images
 3647: 0.318555, 0.397307 avg loss, 0.001000 rate, 6.425000 seconds, 233408 images
 3648: 0.300740, 0.387650 avg loss, 0.001000 rate, 6.432000 seconds, 233472 images
 3649: 0.241034, 0.372988 avg loss, 0.001000 rate, 6.419000 seconds, 233536 images
 3650: 0.339903, 0.369680 avg loss, 0.001000 rate, 6.432000 seconds, 233600 images
 3651: 0.361830, 0.368895 avg loss, 0.001000 rate, 5.624000 seconds, 233664 images
 3652: 0.334375, 0.365443 avg loss, 0.001000 rate, 5.621000 seconds, 233728 images
 3653: 0.288173, 0.357716 avg loss, 0.001000 rate, 5.613000 seconds, 233792 images
 3654: 0.339339, 0.355878 avg loss, 0.001000 rate, 5.622000 seconds, 233856 images
 3655: 0.278069, 0.348097 avg loss, 0.001000 rate, 5.611000 seconds, 233920 images
 3656: 0.265047, 0.339792 avg loss, 0.001000 rate, 5.620000 seconds, 233984 images
 3657: 0.341147, 0.339928 avg loss, 0.001000 rate, 5.630000 seconds, 234048 images
 3658: 0.283053, 0.334240 avg loss, 0.001000 rate, 5.625000 seconds, 234112 images
 3659: 0.349072, 0.335723 avg loss, 0.001000 rate, 5.632000 seconds, 234176 images
 3660: 0.388304, 0.340981 avg loss, 0.001000 rate, 5.629000 seconds, 234240 images
 3661: 0.322735, 0.339157 avg loss, 0.001000 rate, 9.607000 seconds, 234304 images
 3662: 0.431037, 0.348345 avg loss, 0.001000 rate, 9.636000 seconds, 234368 images
 3663: 0.305767, 0.344087 avg loss, 0.001000 rate, 9.602000 seconds, 234432 images
 3664: 0.406231, 0.350301 avg loss, 0.001000 rate, 9.626000 seconds, 234496 images
 3665: 0.381628, 0.353434 avg loss, 0.001000 rate, 9.610000 seconds, 234560 images
